id,director_id,genre,prob
16947,69869,Adventure,0.333333
16948,25716,Comedy,1
16949,73656,Adventure,0.25
16950,47501,Drama,1
16951,12042,Short,0.75
16952,502,Animation,1
16953,88126,Short,1
16954,61863,Short,1
16955,80356,Thriller,0.2
16956,20200,Short,1
16957,51267,Adult,1
16958,15872,Short,0.666667
16959,8349,Documentary,1
16960,60026,War,0.0555556
16961,64176,Comedy,0.166667
16962,20835,Documentary,1
16963,12677,Documentary,1
16964,63635,Comedy,0.382979
16965,62498,Documentary,1
16966,5101,Short,1
16967,20851,Drama,1
16968,31988,Fantasy,0.0833333
16969,48186,Comedy,0.641975
16970,33528,Short,1
16971,26183,War,0.015625
16972,87189,Musical,0.0114943
16973,74990,Comedy,1
16974,70121,Comedy,0.428571
16975,48629,Documentary,1
16976,86782,Mystery,0.0454545
16977,59799,Comedy,1
16978,56004,Short,1
16979,50793,Documentary,1
16980,8048,Documentary,1
16981,38999,Drama,0.514286
16982,68699,Short,1
16983,49170,Documentary,1
16984,26857,Animation,1
16985,7507,Documentary,1
16986,67957,Comedy,0.3
16987,3020,Fantasy,0.333333
16988,1513,Documentary,1
16989,64371,Short,1
16990,55662,Documentary,0.5
16991,41175,Animation,1
16992,70798,Mystery,0.266667
16993,55471,Comedy,0.666667
16994,23249,Short,1
16995,80917,Family,0.0151515
16996,8599,Short,1
16997,45184,Short,0.5
16998,41206,Drama,0.333333
16999,67469,Drama,0.333333
17000,35791,Thriller,0.714286
17001,52153,Crime,0.216216
17002,56130,Fantasy,0.5
17003,10572,Drama,0.3
17004,72869,Romance,0.333333
17005,88279,Drama,0.6
17006,77290,Mystery,0.157895
17007,35675,War,1
17008,43020,Short,0.458333
17009,16757,Short,1
17010,10265,Short,1
17011,37069,Short,1
17012,57402,Family,0.0869565
17013,1566,Short,0.833333
17014,46055,Music,0.333333
17015,71455,Comedy,1
17016,1365,Comedy,1
17017,12906,Crime,0.5
17018,86349,Short,0.333333
17019,25472,Western,0.692308
17020,8148,Musical,0.0833333
17021,20276,Family,1
17022,26080,Horror,1
17023,55026,Drama,0.333333
17024,62590,Romance,0.0833333
17025,75836,Drama,0.5
17026,20206,Short,0.8
17027,21687,Drama,0.25
17028,53338,Adventure,0.0909091
17029,64989,Fantasy,0.277778
17030,69385,Western,0.333333
17031,31414,Thriller,1
17032,11967,Action,1
17033,69826,Comedy,1
17034,59973,Crime,0.333333
17035,54334,Documentary,1
17036,80597,Documentary,0.333333
17037,15195,Drama,1
17038,65498,Comedy,0.214286
17039,82761,Documentary,0.0178571
17040,38467,Family,0.5
17041,53481,Crime,0.5
17042,17540,Documentary,1
17043,35507,Drama,1
17044,12568,Crime,0.5
17045,58662,Documentary,0.25
17046,31858,Documentary,1
17047,18085,Short,1
17048,11593,Short,0.5
17049,61536,Action,0.125
17050,44356,Comedy,0.631579
17051,38397,Short,1
17052,73312,Documentary,1
17053,64613,Documentary,0.333333
17054,24687,Drama,1
17055,5058,Short,1
17056,79318,Comedy,0.857143
17057,73154,Music,1
17058,47498,Documentary,1
17059,81340,Comedy,0.201923
17060,11250,Comedy,0.217391
17061,27387,Short,1
17062,53016,Drama,1
17063,54191,Short,1
17064,25671,Drama,0.5
17065,81340,Thriller,0.0480769
17066,2683,Crime,0.125
17067,41524,Music,0.333333
17068,86448,Short,1
17069,11250,Thriller,0.0144928
17070,57777,Documentary,1
17071,87875,Thriller,0.0333333
17072,58363,Musical,0.125
17073,49322,Short,0.12
17074,12260,Family,0.333333
17075,79956,Short,1
17076,62508,Drama,1
17077,8359,Drama,0.25
17078,68833,Sci-Fi,0.125
17079,49813,Drama,0.5
17080,57518,Adventure,0.333333
17081,72427,Documentary,1
17082,8140,Romance,0.5
17083,37465,Documentary,1
17084,19856,Short,1
17085,14076,Action,0.04
17086,74005,Short,1
17087,12468,Romance,0.5
17088,54820,Documentary,0.04
17089,19858,Documentary,0.41791
17090,55589,Family,0.333333
17091,84443,Drama,1
17092,73151,War,0.25
17093,46170,Documentary,1
17094,88010,War,0.333333
17095,92,Comedy,0.5
17096,28715,Short,0.4
17097,28562,Thriller,1
17098,55519,Short,1
17099,8933,Romance,0.142857
17100,77454,Short,0.4
17101,76176,Comedy,1
17102,16228,Drama,0.75
17103,67672,Drama,1
17104,56449,Documentary,0.5
17105,30186,Documentary,0.4
17106,92,Thriller,0.5
17107,22223,Short,1
17108,28022,Documentary,1
17109,84334,Comedy,0.333333
17110,17851,Drama,1
17111,42880,Comedy,0.1
17112,62443,Comedy,1
17113,29380,Action,1
17114,79656,Documentary,0.222222
17115,1494,Action,0.333333
17116,28065,Comedy,0.428571
17117,22570,Musical,0.5
17118,74007,Sci-Fi,1
17119,77594,Comedy,0.5
17120,56445,Romance,0.5
17121,3099,Drama,0.384615
17122,86819,Horror,0.666667
17123,14060,Documentary,0.5
17124,83517,Family,0.2
17125,73623,Short,0.5
17126,40410,Short,0.5
17127,55866,Musical,0.025
17128,18250,Drama,0.2
17129,36600,Fantasy,0.333333
17130,44655,Short,1
17131,69378,Short,0.8
17132,70299,Mystery,1
17133,18933,Short,1
17134,76049,War,0.333333
17135,56869,Animation,1
17136,18684,Short,1
17137,40327,Short,1
17138,85951,Adult,1
17139,59679,Action,0.25
17140,67297,Family,1
17141,38756,Drama,0.647059
17142,56051,Thriller,1
17143,13034,Drama,0.6
17144,48046,Short,1
17145,717,Mystery,0.25
17146,76673,Western,0.012987
17147,26980,Mystery,0.333333
17148,21306,Horror,1
17149,56078,Fantasy,0.75
17150,17254,Documentary,0.125
17151,63079,Documentary,0.111111
17152,33346,Drama,1
17153,58952,Short,0.75
17154,77007,Drama,0.8
17155,50359,Comedy,0.333333
17156,17395,Comedy,1
17157,8799,Short,1
17158,25842,Romance,0.25
17159,55072,Drama,1
17160,54758,Action,0.0625
17161,86692,Romance,0.5
17162,39521,Documentary,1
17163,64030,Short,0.277778
17164,13258,Documentary,0.666667
17165,83919,War,0.666667
17166,66504,Horror,0.5
17167,35002,Comedy,0.25
17168,85965,Short,1
17169,50953,Drama,1
17170,72487,Musical,1
17171,87588,Short,1
17172,1270,Documentary,1
17173,47095,Documentary,0.5
17174,43284,Family,0.2
17175,38998,Comedy,0.333333
17176,55281,Drama,0.333333
17177,71703,Thriller,0.263158
17178,72679,Drama,1
17179,31058,Sci-Fi,0.148936
17180,52216,Adventure,0.142857
17181,19252,Adventure,1
17182,84687,Thriller,0.375
17183,63689,Western,0.25
17184,42087,Sci-Fi,0.8
17185,16366,Drama,0.333333
17186,56225,Horror,1
17187,72347,Drama,1
17188,18491,Western,0.0694444
17189,31912,Musical,1
17190,27914,Documentary,0.506173
17191,37969,Drama,0.5
17192,13718,Thriller,1
17193,49374,Short,1
17194,2788,Romance,0.181818
17195,88331,Drama,0.277778
17196,61318,Drama,1
17197,59228,Animation,1
17198,79573,Comedy,1
17199,12082,Short,1
17200,33432,Drama,1
17201,65208,Musical,0.366667
17202,34017,Short,1
17203,11362,Animation,1
17204,79156,Horror,0.2
17205,79032,Comedy,1
17206,88707,Short,1
17207,10668,Short,1
17208,42281,Comedy,1
17209,39095,Short,1
17210,68003,Comedy,0.0859375
17211,76693,Action,0.5
17212,49625,Drama,0.45
17213,16661,Drama,1
17214,54329,Short,1
17215,15473,Crime,0.111111
17216,18391,Comedy,0.25
17217,41956,Family,1
17218,75723,Short,1
17219,35838,Romance,0.125
17220,76264,Short,1
17221,53412,Drama,1
17222,67439,Fantasy,0.5
17223,20989,Drama,1
17224,71351,Drama,1
17225,79759,Western,0.333333
17226,10710,Drama,0.75
17227,36432,Drama,0.5
17228,74778,Adventure,0.166667
17229,16149,Crime,0.0517241
17230,77778,Romance,0.25
17231,41953,Drama,0.5
17232,27625,Comedy,0.181818
17233,19127,Short,1
17234,84271,Horror,0.117647
17235,3373,Mystery,0.0833333
17236,65735,Documentary,1
17237,62997,Short,1
17238,34449,Romance,0.0909091
17239,65194,Documentary,1
17240,84932,Short,1
17241,59351,Drama,0.307692
17242,70063,Documentary,1
17243,37625,Drama,0.466667
17244,47796,Documentary,1
17245,35111,Short,1
17246,2147,Short,1
17247,11186,Romance,0.0434783
17248,37658,Comedy,0.125
17249,41493,Thriller,1
17250,49751,Documentary,1
17251,69965,Mystery,0.25
17252,23823,Action,1
17253,24432,Drama,0.363636
17254,49067,Thriller,0.5
17255,82031,Thriller,1
17256,76080,Thriller,0.5
17257,14362,Drama,1
17258,29488,Documentary,1
17259,62452,Documentary,0.25
17260,87639,Comedy,0.269231
17261,20455,Short,0.333333
17262,86592,Short,1
17263,7803,Short,1
17264,22770,Western,0.113636
17265,82391,Music,1
17266,70600,Sci-Fi,0.0909091
17267,60122,Adventure,0.5
17268,14980,Mystery,0.0714286
17269,27450,Action,1
17270,39705,War,0.142857
17271,79297,Family,0.0222222
17272,48933,Comedy,0.4
17273,22670,Comedy,0.25
17274,43265,Adventure,0.166667
17275,3333,Drama,0.875
17276,36297,Drama,0.1
17277,14439,Mystery,0.5
17278,62019,Drama,0.666667
17279,4016,Short,1
17280,14629,Adventure,1
17281,79626,Drama,0.833333
17282,18776,Drama,0.75
17283,49216,Adventure,0.333333
17284,78003,Drama,0.5
17285,22718,Thriller,1
17286,45039,Drama,0.5
17287,10018,Comedy,0.5
17288,2598,Documentary,0.5
17289,57691,Drama,1
17290,47345,Short,1
17291,56068,Drama,0.6
17292,44919,Family,0.142857
17293,28592,Crime,0.444444
17294,40434,Action,1
17295,31953,Comedy,1
17296,86643,Comedy,0.4
17297,23010,Musical,1
17298,67657,Short,1
17299,38990,Drama,1
17300,44068,Drama,1
17301,12083,Thriller,0.5
17302,13160,Documentary,1
17303,47948,Short,0.333333
17304,19325,Comedy,1
17305,67958,Drama,1
17306,2932,Crime,0.166667
17307,78313,Mystery,0.5
17308,18166,Crime,0.5
17309,15734,Short,1
17310,27909,Horror,0.0666667
17311,81027,Sci-Fi,1
17312,25483,Action,0.0425532
17313,33039,Drama,0.285714
17314,23,Horror,1
17315,41051,Thriller,0.0217391
17316,30968,Short,1
17317,23439,Documentary,1
17318,5362,Drama,0.833333
17319,62654,Comedy,1
17320,15231,Adventure,0.333333
17321,64292,Music,0.333333
17322,59395,Short,0.5
17323,84347,Animation,1
17324,34468,Documentary,0.0454545
17325,8205,Documentary,1
17326,9783,Short,0.5
17327,26479,Action,1
17328,83183,Family,0.333333
17329,71763,Action,0.75
17330,31718,Short,1
17331,181,Thriller,0.333333
17332,12533,Documentary,1
17333,75379,Short,0.4
17334,28067,Thriller,0.125
17335,30095,Short,1
17336,70626,Drama,0.5
17337,33767,Documentary,1
17338,39516,Horror,1
17339,20112,Thriller,0.266667
17340,38845,Documentary,1
17341,5881,Documentary,1
17342,26063,Comedy,0.36
17343,88024,Drama,0.714286
17344,47998,Comedy,1
17345,74261,Comedy,1
17346,83177,Horror,0.0714286
17347,56914,Horror,0.0877193
17348,66630,Drama,0.25
17349,11832,Documentary,1
17350,45280,Short,0.25
17351,9083,Thriller,0.6
17352,38744,Drama,1
17353,3843,Action,0.172414
17354,9985,Drama,0.153846
17355,26063,Thriller,0.16
17356,17062,Short,1
17357,16160,Documentary,1
17358,5448,Drama,0.8
17359,12514,Romance,0.09375
17360,20244,Crime,0.5
17361,926,Documentary,1
17362,25067,Thriller,0.166667
17363,48130,Crime,0.0294118
17364,27383,Drama,0.333333
17365,53646,Drama,0.5
17366,7669,Comedy,0.102564
17367,47418,Action,1
17368,82023,Sci-Fi,0.333333
17369,4410,Short,1
17370,58724,Drama,1
17371,36096,Comedy,0.111111
17372,29395,Comedy,0.5
17373,6033,Short,1
17374,26982,Musical,0.0263158
17375,39307,Horror,0.666667
17376,25067,Comedy,0.166667
17377,76707,Short,1
17378,25428,Drama,1
17379,56872,Crime,1
17380,31150,Crime,0.0227273
17381,83834,Documentary,1
17382,45766,War,0.333333
17383,34979,Horror,1
17384,67943,Horror,0.333333
17385,51014,Animation,1
17386,50702,Short,1
17387,24439,Short,1
17388,61180,Drama,1
17389,7031,Drama,0.75
17390,68797,Drama,1
17391,48485,Drama,0.578947
17392,62941,Documentary,1
17393,11359,Drama,1
17394,64815,Comedy,0.333333
17395,24234,Comedy,0.166667
17396,87557,Family,0.0526316
17397,52628,Animation,1
17398,48963,Crime,0.238095
17399,75767,Crime,0.0384615
17400,71640,Documentary,0.205882
17401,46321,Drama,1
17402,86145,Sci-Fi,0.05
17403,1080,Drama,1
17404,60377,Romance,0.333333
17405,83656,Drama,0.4
17406,21370,Mystery,0.0909091
17407,54426,Romance,0.0714286
17408,79610,Sci-Fi,1
17409,40370,Drama,0.25
17410,60660,Mystery,0.5
17411,79962,Short,1
17412,6647,Family,1
17413,42333,Comedy,1
17414,3878,Short,1
17415,88418,Western,0.047619
17416,28582,Family,0.0666667
17417,13365,Comedy,1
17418,56651,Comedy,1
17419,81935,Drama,0.47619
17420,30534,Drama,0.714286
17421,9578,Comedy,1
17422,26382,Music,1
17423,67887,Action,0.846154
17424,49180,Drama,1
17425,35726,Horror,0.2
17426,76520,Thriller,0.5
17427,85219,Thriller,1
17428,41083,Action,0.0833333
17429,23224,Action,0.4
17430,75677,Short,1
17431,70471,Comedy,0.111111
17432,65164,Drama,1
17433,77841,Short,1
17434,21075,Mystery,0.142857
17435,36387,Short,1
17436,66143,Comedy,0.166667
17437,80482,Crime,0.25
17438,15343,Drama,0.461538
17439,72026,War,0.037594
17440,81575,Documentary,1
17441,44004,Short,1
17442,26234,Horror,1
17443,21075,Romance,0.428571
17444,57854,Action,0.142857
17445,32106,Musical,0.4
17446,61372,Thriller,0.0666667
17447,60192,Comedy,1
17448,59749,Thriller,1
17449,59099,Documentary,0.285714
17450,34287,Family,1
17451,87099,Drama,0.8
17452,70355,Romance,0.333333
17453,17550,Drama,1
17454,6535,Comedy,0.333333
17455,13466,Musical,1
17456,76054,Adult,0.25
17457,46004,Mystery,0.0526316
17458,67513,Short,0.5
17459,19599,Adventure,0.125
17460,81148,Drama,0.5
17461,52863,Short,1
17462,15234,Comedy,1
17463,56222,Family,0.666667
17464,11741,Short,1
17465,47994,Short,0.8
17466,74798,Short,0.75
17467,85120,Short,0.285714
17468,22950,Romance,0.214286
17469,13655,Documentary,1
17470,65049,Adventure,1
17471,238,Drama,1
17472,37169,Comedy,0.5
17473,83531,Music,1
17474,10791,Horror,0.25
17475,82956,Short,1
17476,49864,Comedy,0.916667
17477,86449,Comedy,0.0625
17478,71799,Comedy,1
17479,22173,Drama,1
17480,73963,Comedy,1
17481,63978,Short,1
17482,64519,Short,0.5
17483,76853,Romance,1
17484,71717,Action,0.75
17485,78033,Adventure,0.333333
17486,48977,Drama,1
17487,73354,War,0.333333
17488,39044,Comedy,0.5
17489,88137,Animation,0.5
17490,11699,Comedy,0.428571
17491,67569,Thriller,0.5
17492,3736,Drama,1
17493,63033,Romance,1
17494,32365,Animation,1
17495,86312,Drama,0.6
17496,16905,Short,1
17497,1366,Documentary,0.5
17498,56182,Action,0.25
17499,53356,Thriller,0.222222
17500,24561,Fantasy,0.0833333
17501,54169,Mystery,0.166667
17502,28414,Comedy,0.333333
17503,66059,Family,0.166667
17504,38492,Documentary,1
17505,88318,Thriller,0.0416667
17506,64755,Documentary,0.25
17507,49690,Action,0.5
17508,42191,Comedy,1
17509,71925,Crime,0.117647
17510,37256,Romance,0.0322581
17511,35749,Thriller,1
17512,9184,Short,1
17513,26207,Short,1
17514,36529,Short,0.851852
17515,62792,Short,1
17516,12119,Horror,0.333333
17517,13764,Comedy,1
17518,9217,Mystery,0.25
17519,28371,Short,0.5
17520,23886,Sci-Fi,1
17521,17594,Comedy,1
17522,43857,Comedy,1
17523,32098,Romance,0.5
17524,70661,Comedy,0.333333
17525,53225,Action,0.111111
17526,11577,Fantasy,0.04
17527,41016,Drama,1
17528,67820,Drama,0.666667
17529,30471,Crime,1
17530,49312,Documentary,1
17531,66852,Family,0.04
17532,31371,Comedy,0.0909091
17533,44081,Horror,1
17534,48142,Short,0.125
17535,84231,Documentary,0.285714
17536,55988,Fantasy,1
17537,61328,Drama,1
17538,52513,Short,1
17539,5742,Thriller,0.012987
17540,66333,Comedy,1
17541,69486,Drama,1
17542,74448,Short,1
17543,61755,Documentary,1
17544,66290,Short,0.25
17545,11507,Drama,0.181818
17546,87735,Western,0.148936
17547,62951,Drama,1
17548,25348,Fantasy,0.5
17549,82836,Family,0.666667
17550,37137,Animation,1
17551,38241,Sci-Fi,0.5
17552,65045,Sci-Fi,0.25
17553,29006,Documentary,0.615385
17554,29742,Comedy,0.142857
17555,64731,Family,1
17556,83307,Short,1
17557,31321,Drama,0.5
17558,8959,Family,1
17559,82786,Fantasy,0.125
17560,2894,Drama,1
17561,72443,Drama,1
17562,43088,Animation,1
17563,57433,Documentary,0.333333
17564,33913,Sci-Fi,0.2
17565,1289,Action,1
17566,29158,Short,0.5
17567,15092,Comedy,0.545455
17568,76411,Documentary,1
17569,37164,Adventure,1
17570,74650,Drama,1
17571,65524,Family,0.5
17572,81142,Drama,1
17573,61346,Action,1
17574,45142,Short,1
17575,84661,Fantasy,0.142857
17576,80356,Comedy,0.2
17577,17910,Family,0.166667
17578,51677,Short,1
17579,72224,Romance,0.222222
17580,18878,Drama,1
17581,78684,Comedy,0.0943396
17582,62180,Horror,0.0277778
17583,26191,Mystery,0.0666667
17584,60224,Romance,0.0625
17585,72929,Drama,1
17586,66628,Short,1
17587,58470,Short,1
17588,10514,Documentary,1
17589,46004,War,0.122807
17590,88762,Documentary,1
17591,76427,Drama,0.666667
17592,2519,Animation,1
17593,24578,Comedy,1
17594,34097,Music,0.25
17595,81034,Romance,0.2
17596,56158,Drama,0.666667
17597,41382,Music,1
17598,51968,Documentary,1
17599,47650,Short,1
17600,25164,Documentary,1
17601,18702,Fantasy,0.375
17602,65438,Mystery,0.333333
17603,69935,Drama,0.108696
17604,64520,Thriller,0.5
17605,43395,Action,1
17606,34027,Comedy,0.243243
17607,9928,Comedy,1
17608,53634,Adventure,0.166667
17609,82962,Drama,0.2
17610,63443,Drama,1
17611,72142,Drama,0.555556
17612,23498,Documentary,1
17613,42185,Comedy,0.105263
17614,23000,Adventure,1
17615,36726,Comedy,0.510638
17616,67814,Drama,0.666667
17617,8895,Short,1
17618,72284,Short,1
17619,27929,Thriller,0.5
17620,38890,Comedy,0.2
17621,68247,Documentary,0.333333
17622,31371,Short,0.272727
17623,27629,Western,0.0149254
17624,17442,Romance,0.333333
17625,1797,Adult,1
17626,4858,Documentary,1
17627,51044,Comedy,0.454545
17628,61322,Drama,0.125
17629,33977,Drama,0.666667
17630,66333,Short,1
17631,3847,Animation,1
17632,30830,Short,1
17633,23934,Romance,0.0512821
17634,24879,Short,1
17635,25365,Comedy,1
17636,61464,Short,1
17637,60132,Adventure,0.166667
17638,61897,Adult,0.0526316
17639,52623,Drama,1
17640,37613,Documentary,1
17641,77180,Music,1
17642,83940,Short,1
17643,681,Drama,0.5
17644,81357,Action,1
17645,50640,Documentary,1
17646,23836,Documentary,0.5
17647,1364,Short,0.0512821
17648,86581,Crime,0.333333
17649,30328,Documentary,1
17650,56591,Documentary,0.0833333
17651,31221,Musical,1
17652,41584,Romance,0.0833333
17653,819,Documentary,1
17654,81634,Drama,1
17655,46814,Short,1
17656,4546,Crime,0.4
17657,69065,Music,0.333333
17658,74095,Crime,1
17659,35852,Drama,1
17660,62115,Drama,1
17661,6928,Comedy,0.5
17662,77306,Drama,1
17663,67836,Horror,0.25
17664,37751,Documentary,1
17665,64875,Family,1
17666,35896,Musical,0.5
17667,19711,Drama,0.166667
17668,76125,Documentary,1
17669,72637,Short,0.8
17670,74260,Short,1
17671,61608,Short,1
17672,2721,Mystery,0.5
17673,74177,Fantasy,0.0714286
17674,67106,Romance,0.333333
17675,6858,Adventure,0.5
17676,57648,Action,0.333333
17677,34710,Sci-Fi,0.1
17678,61067,Short,1
17679,64658,Thriller,0.5
17680,87036,Comedy,1
17681,53828,Horror,1
17682,11455,Short,1
17683,43307,War,0.1
17684,8456,Comedy,1
17685,31367,Drama,0.25
17686,9641,Drama,0.5
17687,47351,Drama,0.5
17688,68301,Sci-Fi,0.764706
17689,86393,Crime,0.0377358
17690,79233,Drama,1
17691,38747,Documentary,1
17692,77260,Short,0.666667
17693,2305,Musical,1
17694,27625,Adventure,0.272727
17695,74696,Drama,0.0714286
17696,61117,Thriller,1
17697,20973,Adventure,0.5
17698,80200,Adventure,0.0909091
17699,42172,Horror,0.333333
17700,10827,Action,0.176471
17701,73715,Documentary,1
17702,809,Romance,0.25
17703,72921,Comedy,0.444444
17704,51780,Documentary,1
17705,22768,Comedy,1
17706,56320,Action,0.333333
17707,10495,Action,0.285714
17708,57925,Drama,0.285714
17709,40669,Short,0.222222
17710,35990,Drama,1
17711,39625,Comedy,0.125
17712,36341,Short,0.2
17713,59396,Comedy,1
17714,77696,Drama,0.5
17715,12013,Animation,1
17716,56302,Drama,1
17717,42723,Thriller,0.2
17718,1754,Short,1
17719,32051,Comedy,0.5
17720,8996,Short,0.7125
17721,79199,Family,1
17722,88032,Comedy,0.2
17723,27723,Comedy,0.166667
17724,39690,Animation,1
17725,44378,Mystery,0.25
17726,41747,Documentary,1
17727,55970,Drama,1
17728,9865,Documentary,0.75
17729,17964,Animation,1
17730,73909,Drama,1
17731,74051,Short,1
17732,10744,Romance,1
17733,48775,Sci-Fi,0.5
17734,3439,Short,1
17735,4117,Western,0.0555556
17736,100,Drama,1
17737,60763,Sci-Fi,0.333333
17738,28419,Documentary,0.5
17739,56051,Comedy,1
17740,22800,Documentary,1
17741,29788,Comedy,0.666667
17742,22702,Mystery,0.25
17743,16625,Drama,1
17744,53260,Short,1
17745,84732,Documentary,0.571429
17746,33784,Comedy,1
17747,74654,Short,1
17748,15968,Short,1
17749,34325,Comedy,0.25
17750,39215,Family,0.4
17751,26396,Romance,0.307692
17752,52659,Romance,0.1875
17753,83303,Drama,1
17754,61174,Documentary,1
17755,87631,Drama,0.5
17756,34023,Drama,1
17757,6816,Documentary,0.333333
17758,61300,Action,1
17759,34461,Thriller,0.5
17760,80336,Romance,0.285714
17761,31411,Short,1
17762,54147,Western,0.166667
17763,35002,Thriller,0.375
17764,67125,Documentary,0.5
17765,13293,Animation,1
17766,12867,Crime,0.0444444
17767,32004,Sci-Fi,0.888889
17768,14494,Romance,0.4
17769,48070,Action,1
17770,15088,Drama,0.5
17771,17144,Documentary,1
17772,43407,Documentary,0.666667
17773,22892,Fantasy,0.0333333
17774,63180,Crime,0.25
17775,54047,Short,0.5
17776,49719,Short,1
17777,17296,Short,1
17778,50260,Short,1
17779,3450,Action,0.04
